run_accession	sample_alias	sample_accession	sample_title	experiment_accession	fastq_ftp	submitted_ftp	submitted_md5	submitted_bytes	library_strategy	library_source	library_selection	instrument_platform	read_count	base_count
ERR4589494	I1089	SAMEA5607986	Ancient Central and South Asia	ERX4523156	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/004/ERR4589494/ERR4589494.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589494/I1089.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589494/I1089.MT.bam.bai	cb24ec510fd4ec9163e712c03d1ca41b;9f9982ccde264c451649d381297c437d	2463173;168	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	66038	3867112
ERR4589501	I1788	SAMEA5607709	Ancient Central and South Asia	ERX4523163	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/001/ERR4589501/ERR4589501.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589501/I1788.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589501/I1788.MT.bam.bai	de16c74ae6186cddb5e7f96814af8409;7c4ccda9dba7ff6c14d6d7d986f80556	1271189;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	41257	1894422
ERR4589503	I1790	SAMEA5607707	Ancient Central and South Asia	ERX4523165	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/003/ERR4589503/ERR4589503.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589503/I1790.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589503/I1790.MT.bam.bai	d26939474a89fdab845520e361e47a82;a2f603d360a5e19ac732d30a1f4fbb64	1086854;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	33744	1717710
ERR4589506	I1799	SAMEA5608079	Ancient Central and South Asia	ERX4523168	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/006/ERR4589506/ERR4589506.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589506/I1799.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589506/I1799.MT.bam.bai	d1136a37766641ca9ac7217964d11df1;6c560567c4be37d5ff93c2df2cf160e9	1797941;168	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	62293	2594805
ERR4589509	I1821	SAMEA5607824	Ancient Central and South Asia	ERX4523171	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/009/ERR4589509/ERR4589509.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589509/I1821.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589509/I1821.MT.bam.bai	49783d7ee289a182206f34497eba7e66;bfa4f5bc383ecb8fd38a8c3860e2e17e	3894944;184	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	136255	6947046
ERR4589512	I1851	SAMEA5607821	Ancient Central and South Asia	ERX4523174	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/002/ERR4589512/ERR4589512.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589512/I1851.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589512/I1851.MT.bam.bai	1ee4f73b69bf70588b0d246c84741aa8;d7d8008c843d5ca69d4a3c6925838d9f	1295373;168	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	42616	2325139
ERR4589513	I1852	SAMEA5607818	Ancient Central and South Asia	ERX4523175	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/003/ERR4589513/ERR4589513.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589513/I1852.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589513/I1852.MT.bam.bai	48f3c8484202bd2036e66fff753ac642;fa41d147d0ab55dc7891341806bb8e45	994922;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	32475	1714275
ERR4589515	I1856	SAMEA5607825	Ancient Central and South Asia	ERX4523177	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/005/ERR4589515/ERR4589515.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589515/I1856.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589515/I1856.MT.bam.bai	ff006f14532e54a28aebe631ebd7b106;0116990bf212b580a03da5999d1939ad	2787880;184	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	90337	5319857
ERR4589516	I1931	SAMEA5607646	Ancient Central and South Asia	ERX4523178	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/006/ERR4589516/ERR4589516.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589516/I1931.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589516/I1931.MT.bam.bai	b70d37c92f34cfa53f04d34bdb3321d9;00a6b1331313ac81d26ba1c2b9a6db41	540723;168	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	17064	913535
ERR4589518	I1945	SAMEA5607668	Ancient Central and South Asia	ERX4523180	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/008/ERR4589518/ERR4589518.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589518/I1945.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589518/I1945.MT.bam.bai	06254954a83060d7588a079f1c9c2ea0;e0e3297e70f2bee63b8ebef46ca74269	181748;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	5579	237325
ERR4589523	I1952	SAMEA5607672	Ancient Central and South Asia	ERX4523185	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/003/ERR4589523/ERR4589523.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589523/I1952.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589523/I1952.MT.bam.bai	b6639821c7b2bf58b1d78d7c1d547757;483138e99049807631c65dd6fd8ff7b4	486098;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	16144	634384
ERR4589526	I1960	SAMEA5608071	Ancient Central and South Asia	ERX4523188	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/006/ERR4589526/ERR4589526.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589526/I1960.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589526/I1960.MT.bam.bai	f2fdd9d7cdf6619ae4d55b2dd9d7ccd8;7e6456c5523bf92baa0320ac254c1f7b	9719407;200	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	321066	19760171
ERR4589532	I2085	SAMEA5607712	Ancient Central and South Asia	ERX4523194	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/002/ERR4589532/ERR4589532.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589532/I2085.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589532/I2085.MT.bam.bai	d4f794a5ea033e72aef2048d528f137f;20dce3fe5fbfc7bbcdd815c83805a904	317777;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	8687	484719
ERR4589535	I2121	SAMEA5607703	Ancient Central and South Asia	ERX4523197	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/005/ERR4589535/ERR4589535.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589535/I2121.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589535/I2121.MT.bam.bai	966d21f2a43b27915eabd129f87b2641;ca65cde204df53233547b3d8c45a01f2	330583;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	9035	518120
ERR4589536	I2122	SAMEA5607742	Ancient Central and South Asia	ERX4523198	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/006/ERR4589536/ERR4589536.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589536/I2122.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589536/I2122.MT.bam.bai	d4bc935aa304bfb04e77e35b5dfac41a;3a125f70e8928a36ed0d5588aacb0521	151922;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	3894	218024
ERR4589540	I2312_all_d	SAMEA5607609	Ancient Central and South Asia	ERX4523202	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/000/ERR4589540/ERR4589540.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589540/I2312_all_d.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589540/I2312_all_d.MT.bam.bai	c307f8497263bc600596860b84084b19;ab1575e7387fdc10f62911fac398d81b	24208;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	536	27472
ERR4589543	I2328	SAMEA5607754	Ancient Central and South Asia	ERX4523205	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/003/ERR4589543/ERR4589543.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589543/I2328.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589543/I2328.MT.bam.bai	10e483b3ef36f4759abdb1fcedf90b92;287daf8098339085913fc05e3c2605a7	1112988;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	38384	1657422
ERR4589549	I2918	SAMEA5608058	Ancient Central and South Asia	ERX4523211	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/009/ERR4589549/ERR4589549.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589549/I2918.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589549/I2918.MT.bam.bai	20637ae23b2e9a916b92885dde0f29a7;622fdd43e61c2d61249bea571bd708d5	155773;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	4532	203957
ERR4589551	I2922	SAMEA5608064	Ancient Central and South Asia	ERX4523213	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/001/ERR4589551/ERR4589551.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589551/I2922.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589551/I2922.MT.bam.bai	0f04f96ad382ded442010f910cd17b2e;12a3de703f3347ea6905352b37ba0a34	722100;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	22083	1150509
ERR4589554	I2925	SAMEA5608060	Ancient Central and South Asia	ERX4523216	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/004/ERR4589554/ERR4589554.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589554/I2925.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589554/I2925.MT.bam.bai	c24d215cdfb9c472d3f769759b335972;8e3f581c7f1acd675a61b511d117a8c4	4782787;184	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	165163	7611445
ERR4589557	I2954	SAMEA5607940	Ancient Central and South Asia	ERX4523219	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/007/ERR4589557/ERR4589557.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589557/I2954.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589557/I2954.MT.bam.bai	144d12cf4765cae1c91d49236a561e77;47033771264b6a3f81e13c3904c80e90	55591;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	1351	66786
ERR4589558	I2959	SAMEA5608089	Ancient Central and South Asia	ERX4523220	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/008/ERR4589558/ERR4589558.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589558/I2959.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589558/I2959.MT.bam.bai	5e3a17689e487d177dbd8208776f9eff;2e6411072fea0a9030e12b1e16ca5875	2463236;168	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	73386	3569018
ERR4589560	I3260	SAMEA5608085	Ancient Central and South Asia	ERX4523222	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/000/ERR4589560/ERR4589560.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589560/I3260.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589560/I3260.MT.bam.bai	6109ed7ba9ec4b5ce666dbc62a7a870f;b5f7b2e20440b45949763737c4f37469	85118;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	2301	105536
ERR4589566	I3389	SAMEA5607820	Ancient Central and South Asia	ERX4523228	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/006/ERR4589566/ERR4589566.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589566/I3389.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589566/I3389.MT.bam.bai	f8888d28d1863c123ee5d649a54af5bf;9c55031835e214f6ed37ea58345fe567	8053834;232	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	248779	14073850
ERR4589568	I3391	SAMEA5607829	Ancient Central and South Asia	ERX4523230	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/008/ERR4589568/ERR4589568.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589568/I3391.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589568/I3391.MT.bam.bai	8dc7a137e51bc603bc8377b4f22594d9;d1420ff9623ccda250a00c9b4d3d6ee3	5171414;200	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	162829	9177751
ERR4589570	I3393	SAMEA5607830	Ancient Central and South Asia	ERX4523232	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/000/ERR4589570/ERR4589570.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589570/I3393.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589570/I3393.MT.bam.bai	766266dc2875bac8d9fa6b4afac43dab;7286a16d9a179c7d13728715dfc5723e	2469693;168	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	75812	4368480
ERR4589575	I3448	SAMEA5607645	Ancient Central and South Asia	ERX4523237	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/005/ERR4589575/ERR4589575.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589575/I3448.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589575/I3448.MT.bam.bai	64a65c96440e3d480f9ce035078575bd;c7ac04f126b4441ce6bf52e0e5dac76d	138177;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	3903	202925
ERR4589576	I3451	SAMEA5608052	Ancient Central and South Asia	ERX4523238	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/006/ERR4589576/ERR4589576.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589576/I3451.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589576/I3451.MT.bam.bai	4167ae8218261b0dcf5e0bc966b04dc0;a0ec1724aac2c4d6db20c5d6120a6120	2374771;168	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	72753	4061666
ERR4589577	I3453	SAMEA5608054	Ancient Central and South Asia	ERX4523239	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/007/ERR4589577/ERR4589577.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589577/I3453.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589577/I3453.MT.bam.bai	819c4c30659d337459f5cf2f2a0279c7;3157b23a624ccfe9ff963f8f3ca356b6	25674;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	542	31823
ERR4589579	I3753	SAMEA5608096	Ancient Central and South Asia	ERX4523241	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/009/ERR4589579/ERR4589579.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589579/I3753.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589579/I3753.MT.bam.bai	72bbecbc15f7e44d56ad5182644a3ef5;100b5342f2ed60478952d3836f53a06f	3854082;200	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	120149	6511174
ERR4589580	I3763	SAMEA5608101	Ancient Central and South Asia	ERX4523242	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/000/ERR4589580/ERR4589580.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589580/I3763.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589580/I3763.MT.bam.bai	4720b476540d2db55a136ab5764bea04;83586c56e48382671c68401fee38602d	5486465;200	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	181128	9214620
ERR4589583	I3770	SAMEA5608094	Ancient Central and South Asia	ERX4523245	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/003/ERR4589583/ERR4589583.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589583/I3770.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589583/I3770.MT.bam.bai	763b076528a2062d88938753ccf1f2ba;fa94f3ec31ac585c618de60e836f3918	4847438;184	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	158994	8113273
ERR4589584	I3772	SAMEA5608095	Ancient Central and South Asia	ERX4523246	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/004/ERR4589584/ERR4589584.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589584/I3772.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589584/I3772.MT.bam.bai	961976b9168ff77d0833d9eff243cf7a;602fe30c691014b650546cb1184cfbaa	6981293;216	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	222987	12031279
ERR4589587	I3861	SAMEA5607897	Ancient Central and South Asia	ERX4523249	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/007/ERR4589587/ERR4589587.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589587/I3861.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589587/I3861.MT.bam.bai	d0b446a9b302a5a894e43648d994d817;a60770c9b185d0f8fd4ffe94bee2c863	1313135;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	43158	2032085
ERR4589592	I3952	SAMEA5607574	Ancient Central and South Asia	ERX4523254	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/002/ERR4589592/ERR4589592.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589592/I3952.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589592/I3952.MT.bam.bai	68d7f7d1a47fcd680bb7610b45107daa;769020886b2d7eb0daaaae045dc3c771	5929940;200	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	183321	10161307
ERR4589595	I3977	SAMEA5608097	Ancient Central and South Asia	ERX4523257	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/005/ERR4589595/ERR4589595.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589595/I3977.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589595/I3977.MT.bam.bai	0341ea80656532b2bd4daee15b4a561f;dffaffae461d61d0430b5156cdad2146	3479329;168	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	104061	6261589
ERR4589597	I4086	SAMEA5608055	Ancient Central and South Asia	ERX4523259	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/007/ERR4589597/ERR4589597.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589597/I4086.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589597/I4086.MT.bam.bai	3aaee0edcfd16b45972c375e7fa7c61c;d806fe8a1d59c22136c8168912d8e773	3456460;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	111054	5843450
ERR4589599	I4153	SAMEA5607771	Ancient Central and South Asia	ERX4523261	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/009/ERR4589599/ERR4589599.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589599/I4153.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589599/I4153.MT.bam.bai	30737c1b09a4170dbbe340a49a2fcd50;64b6d35b599153ce7bdf45af09a90daa	474417;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	14098	708522
ERR4589601	I4157	SAMEA5607618	Ancient Central and South Asia	ERX4523263	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/001/ERR4589601/ERR4589601.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589601/I4157.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589601/I4157.MT.bam.bai	c765780ef1d3706d0574d82c5a05d224;0f061704b824feef22931cc17cd3af19	494866;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	14777	749861
ERR4589602	I4158	SAMEA5607622	Ancient Central and South Asia	ERX4523264	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/002/ERR4589602/ERR4589602.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589602/I4158.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589602/I4158.MT.bam.bai	28dd864cd0bb1a6784735a5b55671d82;4b29589c316616ac025156c0a05536b6	42560;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	990	51964
ERR4589605	I4161	SAMEA5607652	Ancient Central and South Asia	ERX4523267	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/005/ERR4589605/ERR4589605.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589605/I4161.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589605/I4161.MT.bam.bai	f0afe99debc149048df66fb42616f336;43021e147e20906e3ed12594cda1304f	504875;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	14394	784265
ERR4589607	I4241	SAMEA5607755	Ancient Central and South Asia	ERX4523269	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/007/ERR4589607/ERR4589607.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589607/I4241.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589607/I4241.MT.bam.bai	5a0daccf6c683947163b6af287f5b7ac;d5f506011bafd0b68cc441a673f25c0e	2625891;168	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	76018	3804773
ERR4589608	I4243	SAMEA5607750	Ancient Central and South Asia	ERX4523270	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/008/ERR4589608/ERR4589608.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589608/I4243.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589608/I4243.MT.bam.bai	b345747e02dfe437e1528037e9656639;38d53f9a0a1c10ae2c77d3b0c3fe7299	6120431;200	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	176573	9217411
ERR4589615	I4264	SAMEA5607590	Ancient Central and South Asia	ERX4523277	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/005/ERR4589615/ERR4589615.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589615/I4264.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589615/I4264.MT.bam.bai	6338ff3cd0b13786b0899c10fc8e8706;12e10152d91e829786c1c4cd73f7d73a	4476402;184	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	132023	7108336
ERR4589617	I4267	SAMEA5608099	Ancient Central and South Asia	ERX4523279	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/007/ERR4589617/ERR4589617.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589617/I4267.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589617/I4267.MT.bam.bai	cb6042ad126519bca2560a2b9ce248fc;9d732f5f8bf8d4bfd19fc89d3e9350c6	7105300;216	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	216079	11512726
ERR4589618	I4285	SAMEA5607948	Ancient Central and South Asia	ERX4523280	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/008/ERR4589618/ERR4589618.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589618/I4285.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589618/I4285.MT.bam.bai	95fbb20a9820513391de5f3c64cbec27;9b16767182159449a5df308a9475e0a8	402063;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	12225	586322
ERR4589619	I4286	SAMEA5607945	Ancient Central and South Asia	ERX4523281	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/009/ERR4589619/ERR4589619.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589619/I4286.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589619/I4286.MT.bam.bai	7d1d7380131d647d45d201a4d3bdf376;dc2d965b88478351a6e806f5cee14d5b	1911382;168	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	52778	3326845
ERR4589626	I4314	SAMEA5607659	Ancient Central and South Asia	ERX4523288	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/006/ERR4589626/ERR4589626.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589626/I4314.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589626/I4314.MT.bam.bai	20115ade5b5a896fd6e5fad5c7b4cbc9;3f2af06250ec56fc377f170c7a7ce04b	27441;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	641	30584
ERR4589627	I4315	SAMEA5607658	Ancient Central and South Asia	ERX4523289	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/007/ERR4589627/ERR4589627.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589627/I4315.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589627/I4315.MT.bam.bai	cc16debfeeabdea5e276592d8b9d1069;904ac9c1918e89d48f39f8fc93bf6210	2232668;168	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	69077	3394122
ERR4589633	I4349	SAMEA5607753	Ancient Central and South Asia	ERX4523295	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/003/ERR4589633/ERR4589633.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589633/I4349.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589633/I4349.MT.bam.bai	abe6a50a566cba5ee7beecddbdc7914d;f7fe0750da7d820ec7a9a04579a22c4d	1828199;168	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	48078	2661981
ERR4589635	I4566	SAMEA5607765	Ancient Central and South Asia	ERX4523297	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/005/ERR4589635/ERR4589635.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589635/I4566.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589635/I4566.MT.bam.bai	ce13aca82011e0da36f18a4652be91f2;49aa6219491acc8a9005a4f420849c79	4268837;184	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	125520	7211817
